CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,age_generations,education_level,income_class,monthly_tele_spending_ratio,data_equip_voice_sum,credit_debt_actual,other_debt_actual,total_debt,voice_to_total_ratio,equipment_to_total_ratio,data_to_total_ratio,tv_watching_level
4664-AFIZWS-OSN,Southeast,very_large,Female,55,21,Service,No,12,No,68000,7.3,2.889048,2.074952,No,Married,5,1,0,1,0,0,0,NA,NA,1000,22,Yes,Yes,Disc,24,11,5071.8,Yes,53,54.9,964.6,Yes,32.3,1620.7,Yes,No,0,0,Yes,Yes,No,,No,No,No,No,Yes,26,Yes,No,No,No,No,Gen X,Professional or Doctorate,MiddleClass,0.017193107,87.2,288904.8,207495.2,496400,0.629587156,0.370412844,0,High
1405-PZRQQU-MJF,West,large,Male,34,8,Professional,No,3,No,28000,4.4,0.36344,0.86856,No,Married,5,3,3,0,0,1,1,Own,Domestic,13600,30,No,Yes,AMEX,16,10,6227.5,No,46,37.2,590.75,No,0,0,Yes,No,0,0,No,No,No,No,No,Yes,No,No,No,20,No,No,No,No,Yes,Millennials,Less Than High School,LowerClass,0.005973505,37.2,36344,86856,123200,1,0,0,Medium
1325-WNHELB-GHQ,Southwest,medium,Male,69,15,Crafts,Yes,29,Yes,15000,8,0.834,0.366,No,Married,2,0,0,0,0,0,4,Lease,Foreign,6000,19,No,No,AMEX,14,11,5270.2,No,27,18.45,190.1,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,No,Boomers,Some College,LowerClass,0.003500816,18.45,83400,36600,120000,1,0,0,Medium
1185-TSMRSF-VPA,Northeast,very_large,Male,55,9,Professional,No,13,No,39000,6.5,0.29913,2.23587,No,Unmarried,2,0,0,0,0,1,3,Own,Foreign,14900,18,No,No,Mast,21,13,4478.9,No,39,25.2,253.15,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,No,Yes,No,27,No,No,No,No,Yes,Gen X,Less Than High School,LowerMiddle,0.005626381,25.2,29913,223587,253500,1,0,0,High
1025-EBHXYE-1XP,Northeast,large,Female,62,19,Professional,No,16,No,76000,17.2,5.764752,7.307248,No,Married,4,4,0,0,0,1,1,Lease,Domestic,39300,29,No,No,Visa,22,12,5656.6,No,48,15.3,247.55,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,Yes,28,Yes,No,No,No,No,Boomers,Masters,MiddleClass,0.002704805,15.3,576475.2,730724.8,1307200,1,0,0,High
4305-LRKEVC-OHK,Northeast,very_large,Female,35,18,Professional,No,7,No,57000,22.1,5.177367,7.419633,Yes,Unmarried,2,7,0,0,1,1,1,Own,Foreign,19200,14,No,Yes,Mast,1,11,2799.7,No,3,4.8,8.9,No,0,0,No,No,0,0,No,No,No,,No,No,No,No,No,15,Yes,No,Yes,No,No,Millennials,Masters,LowerMiddle,0.001714469,4.8,517736.7,741963.3,1259700,1,0,0,Medium
0489-VJMNNV-B2E,Southwest,medium,Female,64,12,Professional,No,11,Yes,17000,14.3,0.743886,1.687114,No,Unmarried,1,9,2,2,0,0,2,Own,Domestic,8200,22,No,No,Visa,23,14,2510.5,No,55,44.7,851.8,Yes,32.85,1789.45,Yes,No,0,0,No,No,No,,No,Yes,No,No,Yes,27,Yes,Yes,Yes,No,Yes,Boomers,Professional or Doctorate,LowerClass,0.030890261,77.55,74388.6,168711.4,243100,0.576402321,0.423597679,0,High
9728-PCVERU-QUL,Southwest,small,Male,62,18,Professional,No,15,No,65000,12.2,2.67241,5.25759,No,Unmarried,1,0,0,0,0,1,1,Own,Domestic,26300,27,No,Yes,Disc,13,14,5583.2,No,30,18.3,182.05,No,0,0,Yes,Yes,52.5,1553.1,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,23,Yes,Yes,Yes,Yes,No,Boomers,Masters,MiddleClass,0.0126809,70.8,267241,525759,793000,0.258474576,0,0.741525424,Medium
5497-GGHDKQ-WYP,Southwest,medium,Male,43,17,Sales,No,6,No,47000,2.8,0.238196,1.077804,No,Unmarried,7,4,0,0,4,1,1,Own,Domestic,23100,26,No,Yes,Disc,10,11,2005,No,24,28.8,208.4,No,0,0,Yes,Yes,47.8,1117.15,No,Yes,Yes,,Yes,Yes,Yes,Yes,No,20,Yes,Yes,Yes,Yes,No,Millennials,Bachelors,LowerMiddle,0.038204489,76.6,23819.6,107780.4,131600,0.375979112,0,0.624020888,Medium
5568-GRGMYX-QD3,Southeast,small,Female,52,14,Service,No,10,No,43000,11.3,1.384815,3.474185,No,Married,5,4,0,0,0,1,1,Own,Domestic,24500,35,Yes,No,Disc,34,12,5609.3,Yes,70,149.4,3581.2,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,No,No,No,No,18,No,Yes,No,No,Yes,Gen X,Some College,LowerMiddle,0.026634339,149.4,138481.5,347418.5,485900,1,0,0,Medium
8519-SBYPFI-WDF,Midwest,very_large,Male,77,12,Labor,No,44,Yes,11000,7,0.0693,0.7007,No,Married,2,2,2,0,0,0,4,Lease,Foreign,7400,23,No,Yes,AMEX,40,12,6342.8,No,72,67.05,1607.35,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,Yes,Boomers,Professional or Doctorate,LowerClass,0.010571041,67.05,6930,70070,77000,1,0,0,Medium
3888-ONZOUU-YK0,Midwest,medium,Female,27,17,Sales,No,1,No,46000,10.1,2.076762,2.569238,Yes,Unmarried,2,1,0,0,0,0,1,Own,Foreign,19200,24,No,Yes,Disc,9,9,2701.4,Yes,23,22.35,177.75,Yes,39.8,869.6,Yes,Yes,33.9,726.1,Yes,Yes,Yes,,No,No,No,No,Yes,21,Yes,Yes,Yes,Yes,No,Gen Z,Bachelors,LowerMiddle,0.035555638,96.05,207676.2,256923.8,464600,0.232691307,0.414367517,0.352941176,Medium
0016-KTTUQR-TJY,Midwest,small,Male,47,16,Professional,No,11,No,45000,4.1,0.24354,1.60146,No,Married,3,7,1,0,0,1,4,Own,Domestic,29100,24,No,No,Visa,29,9,2024.1,No,54,34.8,629.75,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,17,No,No,No,No,Yes,Gen X,Bachelors,LowerMiddle,0.017192826,34.8,24354,160146,184500,1,0,0,Medium
7838-FCLJLX-587,Southwest,very_small,Female,41,11,Sales,No,3,No,31000,4.1,0.302498,0.968502,No,Unmarried,1,7,0,0,0,1,3,Own,Foreign,9500,30,No,Yes,Mast,3,6,2256.2,Yes,11,5.7,19.65,No,0,0,Yes,Yes,29.4,291.45,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,21,Yes,Yes,Yes,No,No,Millennials,Less Than High School,LowerMiddle,0.015557131,35.1,30249.8,96850.2,127100,0.162393162,0,0.837606838,Medium
0119-ZUYERZ-58D,Southwest,large,Female,73,7,Labor,No,26,Yes,26000,7.3,0.372008,1.525992,No,Unmarried,1,0,0,0,0,1,2,Lease,Domestic,14500,21,No,No,Visa,34,13,3799.2,No,63,60.6,1248.55,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,23,Yes,No,No,No,Yes,Boomers,Less Than High School,LowerClass,0.015950726,60.6,37200.8,152599.2,189800,1,0,0,Medium
4239-XHJYBB-MXE,Southwest,very_large,Female,27,10,Professional,No,2,No,20000,10,0.646,1.354,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic,8300,22,Yes,No,AMEX,4,11,3629.4,Yes,10,14.25,49.45,No,0,0,Yes,No,0,0,No,No,No,,No,No,No,Yes,No,16,Yes,No,Yes,No,No,Gen Z,Less Than High School,LowerClass,0.003926269,14.25,64600,135400,200000,1,0,0,Medium
4307-NRJIOE-S47,Southeast,small,Male,31,14,Sales,No,1,No,17000,9.7,0.629918,1.019082,No,Unmarried,1,1,1,0,0,1,2,Own,Domestic,9600,31,Yes,Yes,Visa,10,9,5068.9,Yes,14,13.05,56.75,No,0,0,No,No,0,0,Yes,No,No,,No,No,No,No,Yes,24,Yes,No,Yes,No,No,Millennials,Some College,LowerClass,0.002574523,13.05,62991.8,101908.2,164900,1,0,0,High
1587-MZMPAV-JRN,Southeast,small,Male,18,13,Labor,No,0,No,15000,5.4,0.37665,0.43335,Yes,Unmarried,3,2,0,0,0,1,1,Own,Foreign,9200,28,No,No,AMEX,1,19,4442.3,No,1,3,1,No,0,0,Yes,Yes,14.9,14.9,No,Yes,No,No,Yes,Yes,Yes,Yes,No,16,Yes,Yes,Yes,No,No,Gen Z,Some College,LowerClass,0.004029444,17.9,37665,43335,81000,0.167597765,0,0.832402235,Medium
9012-FHYGCS-MF3,Southwest,large,Female,48,11,Sales,No,11,No,44000,4.1,0.725208,1.078792,No,Unmarried,1,2,0,1,1,0,3,Lease,Domestic,11000,32,Yes,No,Visa,24,11,2749.5,No,54,39.9,798.95,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,19,No,No,Yes,No,Yes,Gen X,Less Than High School,LowerMiddle,0.014511729,39.9,72520.8,107879.2,180400,1,0,0,Medium
5856-KAFSEN-X1R,Midwest,very_large,Female,43,19,Professional,No,4,No,46000,8.9,0.908868,3.185132,No,Married,2,8,0,0,0,0,2,Lease,Foreign,24000,23,No,No,Visa,25,14,3739.3,No,66,42.45,902.9,No,0,0,Yes,No,0,0,Yes,Yes,No,,No,No,Yes,Yes,Yes,26,Yes,No,Yes,No,Yes,Millennials,Masters,LowerMiddle,0.011352392,42.45,90886.8,318513.2,409400,1,0,0,High
8848-WMYABN-778,West,very_large,Male,34,15,Professional,No,4,No,44000,7,1.386,1.694,Yes,Unmarried,3,0,0,0,0,1,3,Lease,Foreign,20900,22,No,No,Mast,3,9,2113.4,Yes,9,11.85,37.95,Yes,45.85,298.55,Yes,Yes,38.05,330.15,No,Yes,Yes,,Yes,No,Yes,Yes,Yes,15,Yes,Yes,Yes,No,No,Millennials,Some College,LowerMiddle,0.045306142,95.75,138600,169400,308000,0.123759791,0.478851175,0.397389034,Medium
2002-ZLIOCK-6I7,West,very_small,Male,56,14,Professional,No,14,No,50000,4,0.852,1.148,No,Unmarried,1,3,3,0,0,0,2,Own,Foreign,23900,27,No,Yes,AMEX,1,16,9045.7,No,2,4.95,6.9,Yes,38.7,40.35,Yes,Yes,35.55,35.65,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,17,Yes,No,No,Yes,No,Gen X,Some College,LowerMiddle,0.008755541,79.2,85200,114800,200000,0.0625,0.488636364,0.448863636,Medium
2521-ZPKZUN-9NE,Southwest,large,Male,36,13,Professional,No,7,No,47000,3.5,0.37835,1.26665,No,Unmarried,1,7,2,1,0,0,2,Own,Foreign,15400,26,Yes,No,Disc,11,15,2636.5,No,37,17.85,235.1,Yes,45.15,1675.95,Yes,Yes,54.95,2010.8,No,Yes,No,,Yes,Yes,Yes,Yes,No,12,Yes,No,No,Yes,No,Millennials,Some College,LowerMiddle,0.044737341,117.95,37835,126665,164500,0.151335312,0.382789318,0.465875371,Medium
1695-GRHISU-8UX,Southeast,very_small,Male,69,15,Professional,No,11,No,71000,7.5,2.01285,3.31215,No,Married,4,11,0,1,0,0,2,Own,Foreign,32700,30,No,Yes,Visa,22,10,2043.4,Yes,56,39.6,781.4,No,0,0,Yes,Yes,30.45,1722.35,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,22,No,Yes,No,No,Yes,Boomers,Some College,MiddleClass,0.0342811,70.05,201285,331215,532500,0.565310493,0,0.434689507,Medium
8002-PCVKPT-6RU,Northeast,very_large,Female,50,14,Labor,No,16,No,113000,23,0.41584,25.57416,No,Married,4,4,4,0,0,0,1,Own,Foreign,58800,27,No,Yes,Visa,19,11,2629.1,Yes,28,31.95,263.85,Yes,42.45,1219.2,Yes,Yes,37.1,974.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,Yes,No,No,Gen X,Some College,UpperMiddle,0.04240995,111.5,41584,2557416,2599000,0.286547085,0.380717489,0.332735426,Medium
8970-FKSRYN-TA5,Midwest,very_large,Male,32,13,Sales,No,1,No,24000,20.4,0.93024,3.96576,No,Married,6,0,0,0,0,1,1,Own,Domestic,12800,17,No,Yes,AMEX,5,7,1664.4,No,10,25.2,93,No,0,0,No,No,0,0,No,No,No,No,No,No,Yes,No,No,18,Yes,No,No,No,No,Millennials,Some College,LowerClass,0.015140591,25.2,93024,396576,489600,1,0,0,Medium
9553-WKDCMK-2EK,Northeast,medium,Female,35,11,Service,No,15,No,65000,17.2,4.56144,6.61856,No,Unmarried,1,0,0,0,0,1,2,Own,Domestic,35100,18,No,Yes,Disc,3,9,4053.5,No,8,9,33.7,No,0,0,Yes,Yes,20.4,181.25,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,20,Yes,No,No,No,No,Millennials,Less Than High School,MiddleClass,0.007252991,29.4,456144,661856,1118000,0.306122449,0,0.693877551,Medium
1312-WAMVXG-AYX,Southeast,very_large,Male,40,12,Professional,No,4,No,31000,11.7,0.402597,3.224403,No,Unmarried,1,0,0,0,0,0,4,Own,Foreign,13200,22,No,Yes,Visa,10,11,3190.6,No,17,23.7,138.85,No,0,0,No,No,0,0,No,No,No,No,No,Yes,Yes,No,No,19,No,No,No,No,No,Millennials,Professional or Doctorate,LowerMiddle,0.00742807,23.7,40259.7,322440.3,362700,1,0,0,Medium
1849-BANNCT-G3C,West,very_large,Male,55,16,Professional,Yes,15,No,108000,7.4,2.1978,5.7942,No,Unmarried,1,3,0,0,0,1,1,Own,Foreign,36300,22,No,Yes,Visa,8,10,2073.1,No,24,22.95,192.75,Yes,39.75,888.95,Yes,Yes,40.25,922.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,17,Yes,Yes,Yes,Yes,No,Gen X,Bachelors,UpperMiddle,0.04965993,102.95,219780,579420,799200,0.222923749,0.386109762,0.390966489,Medium
4612-YEAVKZ-80M,Southeast,medium,Male,27,14,Professional,No,0,No,28000,1.4,0.177184,0.214816,No,Married,5,13,0,0,0,1,2,Own,Domestic,11900,22,Yes,No,Mast,9,13,4235.9,Yes,56,20.1,392.35,Yes,48.45,2579.7,Yes,Yes,56.6,2948.6,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,19,Yes,No,Yes,No,No,Gen Z,Some College,LowerClass,0.029545079,125.15,17718.4,21481.6,39200,0.160607271,0.387135437,0.452257291,Medium
8503-CQVXYX-VNQ,Midwest,very_large,Female,25,16,Agriculture,No,2,No,16000,4.1,0.140384,0.515616,No,Married,6,1,0,0,1,1,2,Own,Domestic,9900,30,No,No,Disc,7,6,1821.2,No,54,25.95,490,No,0,0,Yes,Yes,33.45,1801.25,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,17,Yes,Yes,Yes,No,No,Gen Z,Bachelors,LowerClass,0.032615858,59.4,14038.4,51561.6,65600,0.436868687,0,0.563131313,Medium
9443-DHNCRY-HYP,Southwest,medium,Male,47,17,Crafts,No,12,No,96000,12.7,4.913376,7.278624,No,Married,2,6,0,0,0,0,2,Own,Domestic,28100,27,No,Yes,Disc,29,5,3270.2,No,54,18.75,341.5,Yes,42.25,2263.7,Yes,No,0,0,Yes,No,No,Yes,Yes,No,No,No,Yes,22,Yes,Yes,No,No,Yes,Gen X,Bachelors,UpperMiddle,0.018653293,61,491337.6,727862.4,1219200,0.307377049,0.692622951,0,Medium
7890-FRRBIX-P09,Northeast,very_large,Female,77,10,Sales,No,8,No,21000,19.4,1.328124,2.745876,No,Unmarried,1,3,0,0,3,1,2,Lease,Foreign,10000,25,No,No,Visa,8,11,4134.5,No,20,15.6,106.05,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,24,No,No,No,No,No,Boomers,Less Than High School,LowerClass,0.003773129,15.6,132812.4,274587.6,407400,1,0,0,High
1265-HJKYRM-QBZ,Southwest,very_large,Male,23,10,Sales,No,0,No,29000,3.6,0.455184,0.588816,No,Married,7,1,1,0,0,1,3,Own,Foreign,14200,23,No,No,AMEX,5,8,1985.5,Yes,42,25.05,353.65,No,0,0,Yes,No,0,0,No,No,No,No,No,Yes,Yes,Yes,No,19,No,No,No,No,No,Gen Z,Less Than High School,LowerClass,0.012616469,25.05,45518.4,58881.6,104400,1,0,0,Medium
2944-UOGCBI-E3T,West,small,Female,19,14,Sales,No,0,No,33000,3.7,0.340659,0.880341,No,Married,3,0,0,0,0,1,3,Own,Foreign,19900,23,No,Yes,AMEX,1,8,7031.1,Yes,12,44.55,164.3,No,0,0,Yes,No,0,0,No,No,No,Yes,No,No,No,No,No,15,Yes,No,No,No,No,Gen Z,Some College,LowerMiddle,0.006336135,44.55,34065.9,88034.1,122100,1,0,0,Medium
0331-MQFNWA-QDA,Southwest,very_large,Female,67,9,Professional,No,17,No,61000,1.8,0.119682,0.978318,No,Unmarried,1,0,0,0,0,1,2,Own,Domestic,20600,21,No,No,Mast,5,16,6301.9,No,8,14.7,46.9,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,18,No,No,No,No,Yes,Boomers,Less Than High School,MiddleClass,0.00233263,14.7,11968.2,97831.8,109800,1,0,0,Medium
7503-HIJTOD-MW4,Northeast,small,Female,49,18,Labor,No,17,No,143000,4.1,2.116543,3.746457,No,Unmarried,1,2,0,1,0,1,4,Own,Domestic,78900,30,Yes,No,Disc,30,11,5522.1,Yes,62,50.4,1030.2,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,Yes,No,20,No,Yes,Yes,No,No,Gen X,Masters,UpperMiddle,0.009126963,50.4,211654.3,374645.7,586300,1,0,0,Medium
9259-ENLDVN-PCW,Southwest,small,Female,70,11,Professional,No,17,Yes,20000,13.9,0.79508,1.98492,No,Married,2,3,0,0,0,1,2,Own,Domestic,8100,24,No,No,Disc,33,6,1506.9,No,63,94.05,1929.15,No,0,0,Yes,No,0,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,18,Yes,Yes,No,No,Yes,Boomers,Less Than High School,LowerClass,0.062412901,94.05,79508,198492,278000,1,0,0,Medium
3276-MIUUEW-M8V,Southwest,large,Female,28,12,Sales,No,1,No,24000,6,0.288,1.152,No,Married,4,7,0,0,0,1,2,Own,Foreign,9000,30,No,No,Visa,5,9,3882.4,Yes,31,19.8,184.75,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,22,No,No,No,No,No,Millennials,Professional or Doctorate,LowerClass,0.005099938,19.8,28800,115200,144000,1,0,0,Medium
5315-VXBFQT-MJE,West,very_small,Female,21,13,Crafts,No,1,No,17000,6.9,0.282693,0.890307,No,Unmarried,4,0,0,0,0,0,2,Own,Foreign,9500,29,Yes,Yes,Mast,3,11,1686.9,Yes,18,20.7,159.5,No,0,0,No,No,0,0,Yes,No,No,No,No,No,No,No,Yes,15,No,Yes,Yes,No,No,Gen Z,Some College,LowerClass,0.01227103,20.7,28269.3,89030.7,117300,1,0,0,Medium
3596-FZKZDT-MYI,Southeast,small,Male,57,21,Labor,Yes,16,No,140000,3.8,3.23988,2.08012,No,Unmarried,1,0,0,0,0,0,2,Own,Foreign,45200,26,No,Yes,AMEX,13,15,5418.1,Yes,26,16.8,114.25,Yes,45.95,1184.45,Yes,Yes,37.3,934.75,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,18,No,No,Yes,Yes,No,Gen X,Professional or Doctorate,UpperMiddle,0.018465883,100.05,323988,208012,532000,0.167916042,0.459270365,0.372813593,Medium
1829-TFCYPW-3AE,West,very_large,Male,54,12,Professional,No,7,No,80000,5.4,0.9288,3.3912,No,Married,3,2,1,0,0,1,1,Own,Foreign,41300,28,No,No,Mast,23,14,8796.4,Yes,52,53.55,963.7,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,24,No,No,No,Yes,Yes,Gen X,Professional or Doctorate,MiddleClass,0.006087718,53.55,92880,339120,432000,1,0,0,High
8678-FRWADD-6I9,Southwest,very_small,Female,33,14,Service,No,6,No,23000,2.9,0.311489,0.355511,No,Married,5,0,0,0,0,0,2,Own,Domestic,12300,39,No,No,AMEX,14,10,7734.4,No,31,16.35,157.45,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,18,No,No,No,No,No,Millennials,Some College,LowerClass,0.002113933,16.35,31148.9,35551.1,66700,1,0,0,Medium
0126-NHBDFC-AX5,Northeast,large,Male,67,12,Sales,No,12,No,38000,7.9,0.942628,2.059372,No,Unmarried,1,0,0,0,0,0,4,Own,Foreign,19600,26,No,Yes,Mast,7,7,2372.6,No,21,15.75,109.4,No,0,0,Yes,Yes,26.75,538.3,No,No,Yes,,Yes,Yes,Yes,Yes,No,16,Yes,Yes,No,Yes,Yes,Boomers,Professional or Doctorate,LowerMiddle,0.017912838,42.5,94262.8,205937.2,300200,0.370588235,0,0.629411765,Medium
0450-TWQRYG-IVO,Northeast,large,Male,78,16,Professional,Yes,33,Yes,20000,5.7,0.18012,0.95988,No,Unmarried,1,1,0,1,0,0,2,Lease,Foreign,10700,21,Yes,Yes,Visa,38,12,2325.5,No,70,65.1,1558.7,No,0,0,Yes,No,0,0,Yes,No,No,Yes,No,No,No,No,Yes,21,Yes,Yes,No,No,Yes,Boomers,Bachelors,LowerClass,0.02799398,65.1,18012,95988,114000,1,0,0,Medium
1836-PEAQKR-B8D,Midwest,large,Female,19,12,Sales,No,0,No,18000,20.6,2.013444,1.694556,Yes,Married,4,9,0,4,0,1,2,Own,Foreign,9800,31,Yes,No,Visa,1,10,1022.2,Yes,7,23.4,49.2,No,0,0,No,No,0,0,No,No,No,No,No,No,Yes,No,No,26,No,Yes,No,No,No,Gen Z,Professional or Doctorate,LowerClass,0.022891802,23.4,201344.4,169455.6,370800,1,0,0,High
0179-CFWNMI-0VI,Southwest,large,Female,20,15,Professional,Yes,0,No,18000,8.9,0.711288,0.890712,No,Married,4,7,1,0,0,1,3,Own,Domestic,7300,20,No,Yes,Mast,2,7,3025.7,Yes,16,12.45,70.75,No,0,0,No,No,0,0,No,No,No,No,Yes,No,No,Yes,No,17,Yes,No,Yes,No,No,Gen Z,Some College,LowerClass,0.00411475,12.45,71128.8,89071.2,160200,1,0,0,Medium
2914-DCNGRY-7HC,Northeast,very_large,Male,40,18,Sales,No,3,No,96000,14.7,3.59856,10.51344,No,Unmarried,1,0,0,0,0,1,2,Lease,Domestic,43600,17,No,Yes,AMEX,21,13,10585.5,Yes,49,43.05,711.45,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,Yes,No,20,Yes,Yes,No,No,No,Millennials,Masters,UpperMiddle,0.004066884,43.05,359856,1051344,1411200,1,0,0,Medium
4479-YKVLST-PE9,Southeast,very_small,Female,48,16,Crafts,No,15,No,95000,10.2,2.14149,7.54851,No,Unmarried,1,16,2,3,0,0,2,Own,Domestic,40600,31,No,Yes,AMEX,10,14,10082.8,No,19,39.45,263.05,Yes,34.8,609.25,Yes,No,0,0,Yes,No,No,,Yes,Yes,Yes,Yes,No,24,Yes,Yes,Yes,No,No,Gen X,Bachelors,UpperMiddle,0.007364026,74.25,214149,754851,969000,0.531313131,0.468686869,0,High
8373-JNKITA-4O5,West,small,Male,51,11,Professional,Yes,12,No,40000,13.5,2.7972,2.6028,No,Unmarried,1,1,1,0,0,1,3,Own,Foreign,21000,25,No,Yes,Visa,22,10,3535,Yes,40,25.65,374.15,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,21,Yes,No,Yes,No,Yes,Gen X,Less Than High School,LowerMiddle,0.007256011,25.65,279720,260280,540000,1,0,0,Medium
0673-AUGUGY-RX3,West,small,Female,56,10,Professional,No,8,No,43000,14.8,1.78192,4.58208,Yes,Unmarried,1,0,0,0,0,1,3,Own,Foreign,19600,25,No,No,Visa,15,7,3231.9,Yes,16,20.85,120.25,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,18,Yes,No,No,No,Yes,Gen X,Less Than High School,LowerMiddle,0.006451313,20.85,178192,458208,636400,1,0,0,Medium
4523-BBAHPB-199,Southeast,medium,Male,53,17,Sales,No,2,No,44000,9.9,1.629144,2.726856,No,Unmarried,1,0,0,0,0,0,0,NA,NA,1000,24,No,Yes,Disc,9,13,3680,No,10,12.9,43.15,No,0,0,No,No,0,0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,Gen X,Bachelors,LowerMiddle,0.003505435,12.9,162914.4,272685.6,435600,1,0,0,Medium
0755-EOIBHS-L8K,Southwest,large,Male,25,15,Sales,No,0,No,42000,6.6,0.975744,1.796256,Yes,Married,2,6,3,0,0,1,3,Own,Foreign,16800,24,Yes,Yes,Mast,6,18,7783.9,Yes,23,31.8,277.55,Yes,40.85,969.25,Yes,Yes,39.8,848.65,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,23,Yes,Yes,Yes,Yes,No,Gen Z,Some College,LowerMiddle,0.014446486,112.45,97574.4,179625.6,277200,0.282792352,0.363272566,0.353935082,Medium
4631-VSDGZH-F56,Southeast,medium,Female,67,10,Sales,No,7,No,22000,16.5,1.00551,2.62449,No,Married,2,6,0,0,0,1,0,NA,NA,1000,30,Yes,Yes,Visa,39,15,3513.4,Yes,72,103.05,2505.8,Yes,41.1,2835.3,Yes,Yes,29.05,2018.35,Yes,Yes,No,,No,Yes,No,Yes,No,24,Yes,Yes,No,No,Yes,Boomers,Less Than High School,LowerClass,0.049296977,173.2,100551,262449,363000,0.594976905,0.237297921,0.167725173,High
2788-BYDXYB-OI9,Southwest,very_small,Female,61,12,Crafts,Yes,35,No,246000,8.2,2.72322,17.44878,No,Married,2,1,1,0,0,1,4,Own,Foreign,93700,31,Yes,Yes,Mast,39,13,5907.9,No,71,108.9,2663.8,No,0,0,Yes,Yes,46.55,3251.6,No,No,No,No,Yes,Yes,Yes,Yes,No,15,No,No,No,Yes,Yes,Boomers,Professional or Doctorate,UpperClass,0.026312226,155.45,272322,1744878,2017200,0.7005468,0,0.2994532,Medium
4899-YRZEMD-426,Midwest,small,Male,24,19,Professional,No,0,No,20000,14.2,1.15588,1.68412,Yes,Unmarried,1,1,1,0,0,1,3,Own,Domestic,6900,24,No,Yes,Mast,3,5,1100.5,No,5,10.05,11.4,No,0,0,No,No,0,0,No,Yes,No,,No,No,No,No,No,17,Yes,Yes,Yes,No,No,Gen Z,Masters,LowerClass,0.009132213,10.05,115588,168412,284000,1,0,0,Medium
5918-ZGSCGB-2VE,Northeast,large,Male,56,16,Professional,No,12,No,66000,2.4,0.801504,0.782496,No,Married,2,1,0,1,0,0,3,Own,Domestic,32400,22,Yes,Yes,AMEX,9,11,3692,No,34,40.8,399.7,Yes,38.8,1336.25,No,Yes,31.35,1076.25,Yes,Yes,Yes,,No,No,No,Yes,Yes,27,Yes,Yes,Yes,Yes,No,Gen X,Bachelors,MiddleClass,0.030051463,110.95,80150.4,78249.6,158400,0.367733213,0.349707075,0.282559712,High
